question_col	runs_col	bleu_col	bleu_hybrid_col	f1_col	f1_hybrid_col
7.0	1.0	2.862018651966109e-155	2.862018651966109e-155	0.1282051282051282	0.1282051282051282
135.0	1.0	4.583254795053136e-155	4.583254795053136e-155	0.1470588235294117	0.1470588235294117
50.0	1.0	1.824076240130011e-78	1.824076240130011e-78	0.1724137931034483	0.1724137931034483
39.0	0.0	1.8938679245917267e-78	0.0	0.1818181818181818	0.0
83.0	1.0	0.082021018596117	0.082021018596117	0.1632653061224489	0.1632653061224489
71.0	0.0	0.0933068141565546	0.0	0.2054794520547945	0.0
213.0	1.0	4.9691626058956165e-155	4.9691626058956165e-155	0.1470588235294117	0.1470588235294117
209.0	1.0	5.4984361732367555e-155	5.4984361732367555e-155	0.1818181818181818	0.1818181818181818
105.0	0.0	5.06160493724778e-155	0.0	0.1555555555555555	0.0
52.0	1.0	0.1234978607241086	0.1234978607241086	0.2321428571428571	0.2321428571428571
102.0	1.0	4.1159959698426865e-155	4.1159959698426865e-155	0.125	0.125
21.0	1.0	4.542803746870438e-155	4.542803746870438e-155	0.1578947368421052	0.1578947368421052
34.0	1.0	0.111109699898604	0.111109699898604	0.1904761904761905	0.1904761904761905
145.0	1.0	5.605572147346264e-155	5.605572147346264e-155	0.1666666666666666	0.1666666666666666
154.0	1.0	0.1411695104140478	0.1411695104140478	0.2340425531914893	0.2340425531914893
198.0	1.0	4.9691626058956165e-155	4.9691626058956165e-155	0.1666666666666666	0.1666666666666666
162.0	1.0	4.390825315614416e-155	4.390825315614416e-155	0.1428571428571428	0.1428571428571428
212.0	0.0	0.0479848327995799	0.0	0.18	0.0
96.0	0.0	0.0843649188062997	0.0	0.1818181818181818	0.0
40.0	1.0	0.0844251150049985	0.0844251150049985	0.1860465116279069	0.1860465116279069
79.0	1.0	4.417599881331674e-155	4.417599881331674e-155	0.125	0.125
141.0	1.0	5.359624986283916e-155	5.359624986283916e-155	0.1724137931034482	0.1724137931034482
80.0	1.0	0.213140690808949	0.213140690808949	0.3076923076923077	0.3076923076923077
159.0	1.0	0.2183045706464259	0.2183045706464259	0.25	0.25
107.0	1.0	0.0917084069562261	0.0917084069562261	0.1999999999999999	0.1999999999999999
163.0	1.0	0.1351411362340613	0.1351411362340613	0.2340425531914893	0.2340425531914893
211.0	0.0	0.0807389764576767	0.0	0.1818181818181818	0.0
51.0	1.0	0.2121389789338517	0.2121389789338517	0.2424242424242424	0.2424242424242424
144.0	0.0	5.200900196683686e-155	0.0	0.1714285714285714	0.0
167.0	1.0	3.772543214521541e-155	3.772543214521541e-155	0.1206896551724137	0.1206896551724137
131.0	1.0	5.359624986283916e-155	5.359624986283916e-155	0.1724137931034482	0.1724137931034482
120.0	1.0	0.1468646860956653	0.1468646860956653	0.2558139534883721	0.2558139534883721
164.0	0.0	4.069047683587386e-155	0.0	0.1219512195121951	0.0
88.0	1.0	0.1545291052840049	0.1545291052840049	0.25	0.25
151.0	1.0	0.168850230009997	0.168850230009997	0.2222222222222222	0.2222222222222222
63.0	1.0	2.3394285299910343e-78	2.3394285299910343e-78	0.2058823529411764	0.2058823529411764
27.0	1.0	5.253441210115029e-155	5.253441210115029e-155	0.1612903225806451	0.1612903225806451
156.0	1.0	6.739371628317701e-155	6.739371628317701e-155	0.2	0.2
207.0	0.0	0.1040610496084161	0.0	0.2452830188679245	0.0
24.0	1.0	4.946973787525366e-155	4.946973787525366e-155	0.1666666666666666	0.1666666666666666
133.0	1.0	5.405242928953497e-155	5.405242928953497e-155	0.1999999999999999	0.1999999999999999
103.0	1.0	4.884188340600192e-155	4.884188340600192e-155	0.1515151515151515	0.1515151515151515
165.0	1.0	4.452250377698693e-155	4.452250377698693e-155	0.119047619047619	0.119047619047619
108.0	1.0	0.1359779634383489	0.1359779634383489	0.1935483870967741	0.1935483870967741
15.0	0.0	1.5677465438348168e-78	0.0	0.1323529411764706	0.0
45.0	1.0	0.130720109806797	0.130720109806797	0.238095238095238	0.238095238095238
82.0	1.0	0.1037509946181463	0.1037509946181463	0.2195121951219512	0.2195121951219512
9.0	0.0	4.325516042394087e-155	0.0	0.1489361702127659	0.0
201.0	1.0	2.0477604473968812e-78	2.0477604473968812e-78	0.238095238095238	0.238095238095238
171.0	0.0	3.97654515284274e-155	0.0	0.119047619047619	0.0
182.0	1.0	4.168321934322377e-155	4.168321934322377e-155	0.119047619047619	0.119047619047619
13.0	0.0	4.688039360733842e-155	0.0	0.186046511627907	0.0
114.0	0.0	0.1062528138445702	0.0	0.2222222222222222	0.0
92.0	1.0	5.005667015108906e-155	5.005667015108906e-155	0.1428571428571428	0.1428571428571428
194.0	1.0	4.653248394306558e-155	4.653248394306558e-155	0.1428571428571428	0.1428571428571428
175.0	1.0	0.0868056174955805	0.0868056174955805	0.1860465116279069	0.1860465116279069
26.0	1.0	4.117787481026391e-155	4.117787481026391e-155	0.1282051282051282	0.1282051282051282
60.0	0.0	0.1423412184218882	0.0	0.2222222222222222	0.0
110.0	1.0	0.0895627182017242	0.0895627182017242	0.2448979591836734	0.2448979591836734
206.0	1.0	0.1472115431131359	0.1472115431131359	0.2352941176470588	0.2352941176470588
97.0	1.0	0.1010111645204209	0.1010111645204209	0.2272727272727272	0.2272727272727272
20.0	0.0	5.153329806887628e-155	0.0	0.1724137931034482	0.0
169.0	1.0	5.402334537839271e-155	5.402334537839271e-155	0.2051282051282051	0.2051282051282051
38.0	1.0	0.1338261308000284	0.1338261308000284	0.2666666666666666	0.2666666666666666
192.0	1.0	0.0904750204425633	0.0904750204425633	0.2195121951219512	0.2195121951219512
78.0	1.0	0.143453343714461	0.143453343714461	0.2352941176470588	0.2352941176470588
19.0	0.0	5.058733103503338e-155	0.0	0.1351351351351351	0.0
190.0	1.0	0.0538259843051178	0.0538259843051178	0.2075471698113207	0.2075471698113207
174.0	1.0	2.10944730838752e-78	2.10944730838752e-78	0.1842105263157894	0.1842105263157894
189.0	0.0	0.3274334145383845	0.0	0.3114754098360655	0.0
152.0	0.0	0.0713026925675884	0.0	0.171875	0.0
94.0	1.0	4.726550448515237e-155	4.726550448515237e-155	0.1388888888888889	0.1388888888888889
8.0	1.0	6.739371628317701e-155	6.739371628317701e-155	0.2272727272727272	0.2272727272727272
95.0	0.0	0.0	0.0	0.0	0.0
119.0	1.0	5.7215239711182055e-155	5.7215239711182055e-155	0.1851851851851851	0.1851851851851851
115.0	0.0	0.13396411871265	0.0	0.2459016393442623	0.0
116.0	1.0	5.253441210115029e-155	5.253441210115029e-155	0.1724137931034482	0.1724137931034482
138.0	1.0	0.134618012937789	0.134618012937789	0.25	0.25
177.0	1.0	0.2472051103711981	0.2472051103711981	0.2884615384615384	0.2884615384615384
101.0	1.0	3.271152523572328e-155	3.271152523572328e-155	0.1041666666666666	0.1041666666666666
14.0	1.0	3.774843462663143e-155	3.774843462663143e-155	0.0952380952380952	0.0952380952380952
87.0	0.0	0.1222498616281612	0.0	0.2545454545454546	0.0
148.0	0.0	0.1095961147009096	0.0	0.2463768115942028	0.0
43.0	0.0	0.1431044073815726	0.0	0.2499999999999999	0.0
179.0	0.0	0.1075992769234974	0.0	0.2115384615384615	0.0
