question_col	runs_col	bleu_col	bleu_hybrid_col	f1_col	f1_hybrid_col
136.0	0.0	2.7121702146596378e-155	0.0	0.1739130434782609	0.0
134.0	1.0	5.043788381574437e-155	5.043788381574437e-155	0.1333333333333333	0.1333333333333333
132.0	0.0	2.2053621093284377e-155	0.0	0.048780487804878	0.0
128.0	0.0	4.447844384793538e-155	0.0	0.1212121212121212	0.0
126.0	1.0	2.494130347358982e-78	2.494130347358982e-78	0.21875	0.21875
125.0	1.0	2.180969923212926e-78	2.180969923212926e-78	0.1428571428571428	0.1428571428571428
124.0	1.0	4.8469675286753705e-155	4.8469675286753705e-155	0.16	0.16
123.0	1.0	5.541564466373977e-155	5.541564466373977e-155	0.16	0.16
122.0	1.0	5.605572147346264e-155	5.605572147346264e-155	0.1621621621621621	0.1621621621621621
111.0	0.0	4.373418331483711e-155	0.0	0.131578947368421	0.0
117.0	0.0	5.969061643530969e-155	0.0	0.2	0.0
59.0	0.0	6.284132823969128e-156	0.0	0.1176470588235294	0.0
113.0	0.0	0.0	0.0	0.0	0.0
104.0	0.0	3.642657901694909e-155	0.0	0.1923076923076923	0.0
10.0	1.0	4.65988169467104e-155	4.65988169467104e-155	0.1538461538461538	0.1538461538461538
1.0	1.0	5.527118757926412e-155	5.527118757926412e-155	0.1818181818181818	0.1818181818181818
178.0	0.0	5.859491021246916e-155	0.0	0.1923076923076923	0.0
129.0	0.0	4.27523670193478e-155	0.0	0.15625	0.0
183.0	1.0	3.951829566952597e-155	3.951829566952597e-155	0.1111111111111111	0.1111111111111111
181.0	1.0	5.359624986283916e-155	5.359624986283916e-155	0.1538461538461538	0.1538461538461538
7.0	0.0	2.8317149548594746e-155	0.0	0.0754716981132075	0.0
135.0	0.0	4.38832006142665e-78	0.0	0.2941176470588235	0.0
50.0	0.0	3.148658426932276e-155	0.0	0.1714285714285714	0.0
39.0	0.0	1.0924470720893644e-78	0.0	0.1111111111111111	0.0
83.0	0.0	5.111013492533367e-155	0.0	0.1714285714285714	0.0
71.0	0.0	2.1123783679240875e-78	0.0	0.186046511627907	0.0
213.0	0.0	3.8200273859445466e-155	0.0	0.1081081081081081	0.0
209.0	0.0	4.262352868760118e-155	0.0	0.125	0.0
105.0	0.0	3.2436640013072324e-155	0.0	0.2121212121212121	0.0
52.0	1.0	4.3657509525379424e-156	4.3657509525379424e-156	0.0952380952380952	0.0952380952380952
102.0	1.0	6.072910347203158e-155	6.072910347203158e-155	0.2272727272727272	0.2272727272727272
21.0	1.0	6.382734396802938e-155	6.382734396802938e-155	0.2142857142857142	0.2142857142857142
34.0	0.0	5.052063697963686e-155	0.0	0.1666666666666666	0.0
145.0	0.0	4.726947587572324e-155	0.0	0.1621621621621621	0.0
154.0	1.0	4.55418722750945e-155	4.55418722750945e-155	0.1714285714285714	0.1714285714285714
198.0	0.0	7.241926111174567e-155	0.0	0.2352941176470588	0.0
162.0	1.0	5.043788381574437e-155	5.043788381574437e-155	0.1904761904761905	0.1904761904761905
212.0	0.0	3.9748732814818145e-155	0.0	0.119047619047619	0.0
96.0	0.0	6.154849557015963e-155	0.0	0.1621621621621621	0.0
40.0	0.0	3.252876171537949e-155	0.0	0.0980392156862745	0.0
79.0	1.0	5.3286579041953965e-155	5.3286579041953965e-155	0.125	0.125
141.0	0.0	2.181647159764084e-155	0.0	0.0493827160493827	0.0
80.0	0.0	4.033776337840988e-155	0.0	0.1052631578947368	0.0
159.0	0.0	3.059316291794647e-155	0.0	0.1212121212121212	0.0
107.0	1.0	4.951568262156449e-155	4.951568262156449e-155	0.2068965517241379	0.2068965517241379
163.0	0.0	2.561097532526158e-155	0.0	0.1333333333333333	0.0
211.0	0.0	2.2977960331271442e-155	0.0	0.0744680851063829	0.0
51.0	1.0	2.362404355727392e-155	2.362404355727392e-155	0.125	0.125
144.0	1.0	5.969061643530969e-155	5.969061643530969e-155	0.1666666666666666	0.1666666666666666
167.0	0.0	3.6922292679052643e-155	0.0	0.119047619047619	0.0
131.0	0.0	8.612150057732663e-155	0.0	0.3125	0.0
120.0	0.0	4.681199064856783e-155	0.0	0.15	0.0
164.0	1.0	5.74340400309589e-155	5.74340400309589e-155	0.2	0.2
88.0	1.0	4.550160538169341e-155	4.550160538169341e-155	0.1333333333333333	0.1333333333333333
151.0	1.0	6.881773688573657e-155	6.881773688573657e-155	0.2121212121212121	0.2121212121212121
63.0	0.0	0.1117722254720224	0.0	0.2592592592592593	0.0
27.0	0.0	6.223629500679345e-155	0.0	0.1999999999999999	0.0
156.0	1.0	5.969061643530969e-155	5.969061643530969e-155	0.1666666666666666	0.1666666666666666
207.0	0.0	3.108288608982391e-155	0.0	0.0892857142857142	0.0
24.0	0.0	4.506889438070446e-155	0.0	0.1470588235294117	0.0
133.0	1.0	5.364051329359424e-155	5.364051329359424e-155	0.2499999999999999	0.2499999999999999
103.0	0.0	2.2175133245798802e-155	0.0	0.050632911392405	0.0
165.0	1.0	6.311514251575017e-155	6.311514251575017e-155	0.2272727272727272	0.2272727272727272
108.0	0.0	4.927224994977926e-155	0.0	0.2272727272727272	0.0
15.0	0.0	1.471577039489346e-78	0.0	0.1204819277108433	0.0
45.0	0.0	2.60205383027793e-155	0.0	0.0606060606060606	0.0
82.0	1.0	5.117896846873718e-155	5.117896846873718e-155	0.1666666666666666	0.1666666666666666
9.0	0.0	4.039187183453553e-155	0.0	0.1785714285714285	0.0
201.0	0.0	1.9157905749730037e-155	0.0	0.0517241379310344	0.0
171.0	0.0	4.3521358589488775e-155	0.0	0.2	0.0
182.0	0.0	4.550160538169341e-155	0.0	0.1333333333333333	0.0
13.0	1.0	3.743881382418666e-155	3.743881382418666e-155	0.1136363636363636	0.1136363636363636
114.0	0.0	3.8551824864015505e-155	0.0	0.1515151515151515	0.0
92.0	1.0	3.6244622776581304e-155	3.6244622776581304e-155	0.1935483870967741	0.1935483870967741
194.0	1.0	6.223629500679345e-155	6.223629500679345e-155	0.1818181818181818	0.1818181818181818
175.0	1.0	3.492784692306221e-78	3.492784692306221e-78	0.32	0.32
26.0	0.0	4.3521358589488775e-155	0.0	0.2	0.0
60.0	1.0	3.214641411992215e-155	3.214641411992215e-155	0.2	0.2
110.0	0.0	5.150458562835875e-155	0.0	0.1764705882352941	0.0
206.0	1.0	2.8380359300889457e-155	2.8380359300889457e-155	0.1951219512195121	0.1951219512195121
97.0	0.0	2.6868369635985546e-155	0.0	0.0857142857142857	0.0
20.0	0.0	5.359624986283916e-155	0.0	0.2352941176470588	0.0
169.0	1.0	4.227555240784788e-155	4.227555240784788e-155	0.1463414634146341	0.1463414634146341
38.0	0.0	3.2507768787430974e-155	0.0	0.1176470588235294	0.0
192.0	0.0	4.039187183453553e-155	0.0	0.1351351351351351	0.0
78.0	0.0	5.411517055137399e-155	0.0	0.2083333333333333	0.0
19.0	0.0	3.864416894481703e-155	0.0	0.1333333333333333	0.0
190.0	1.0	5.052063697963686e-155	5.052063697963686e-155	0.15625	0.15625
174.0	0.0	5.527118757926412e-155	0.0	0.1739130434782608	0.0
189.0	1.0	0.0534660675496715	0.0534660675496715	0.1304347826086956	0.1304347826086956
152.0	1.0	2.1918909457115974e-78	2.1918909457115974e-78	0.1891891891891891	0.1891891891891891
94.0	0.0	3.4450131449970398e-155	0.0	0.1379310344827586	0.0
8.0	1.0	4.777946850498661e-155	4.777946850498661e-155	0.1599999999999999	0.1599999999999999
95.0	0.0	2.4785402189920904e-78	0.0	0.2444444444444444	0.0
119.0	0.0	4.262352868760118e-155	0.0	0.1290322580645161	0.0
115.0	0.0	2.558726839743976e-155	0.0	0.1	0.0
116.0	1.0	6.223629500679345e-155	6.223629500679345e-155	0.2105263157894737	0.2105263157894737
138.0	0.0	3.3069081344332578e-155	0.0	0.087719298245614	0.0
177.0	0.0	6.058780775180305e-155	0.0	0.1777777777777777	0.0
101.0	0.0	3.595031217018119e-155	0.0	0.1282051282051282	0.0
14.0	0.0	2.6625419886703727e-78	0.0	0.21875	0.0
87.0	0.0	2.353807550463743e-78	0.0	0.1999999999999999	0.0
148.0	0.0	2.918145767027369e-155	0.0	0.1136363636363636	0.0
43.0	0.0	1.6542382464536985e-155	0.0	0.1578947368421052	0.0
179.0	1.0	1.095267164750368e-155	1.095267164750368e-155	0.1428571428571428	0.1428571428571428
